id_venta,id_cliente,id_producto,fecha,cantidad,precio_total
2492,348,36,2023-01-22,4.0,502.07
2493,992,17,2023-01-07,4.0,1058.78
2494,321,14,2023-01-15,2.0,203.99
2495,559,9,2023-01-11,2.0,2590.8
2496,988,30,2023-01-24,1.0,468.44
2497,181,21,2023-03-08,3.0,2373.5
2498,618,12,2023-01-30,2.0,4668.08
2499,711,37,2023-03-11,4.0,3612.82
2500,386,32,2023-03-07,1.0,433.19
2501,618,11,2023-03-02,1.0,1159.84
2502,792,20,2023-03-19,4.0,3384.63
2503,772,35,2023-02-10,4.0,4478.77
2504,108,47,2023-03-23,1.0,212.95
2505,531,46,2023-02-20,4.0,4071.63
2506,410,11,2023-02-13,1.0,2830.98
2507,971,8,2023-01-13,4.0,2753.15
2508,296,4,2023-03-31,1.0,4791.18
2509,818,27,2023-01-12,2.0,3750.84
2510,171,44,2023-03-23,2.0,4258.09
2511,331,40,2023-01-09,4.0,1802.28
2512,493,38,2023-03-26,3.0,2794.1
2513,195,47,2023-02-17,2.0,3096.26
2514,12,30,2023-02-18,1.0,1641.84
2515,195,44,2023-02-22,3.0,2872.73
2516,490,48,2023-02-25,1.0,1221.44
2517,795,48,2023-02-09,1.0,759.71
2518,881,27,2023-01-24,2.0,1901.15
2519,182,21,2023-03-13,4.0,3709.48
2520,962,20,2023-02-02,4.0,4585.13
2521,817,4,2023-01-23,1.0,2315.68
2522,656,11,2023-03-18,2.0,3231.98
2523,898,13,2023-02-23,1.0,560.03
2524,316,9,2023-02-22,3.0,4527.1
2525,694,4,2023-02-18,1.0,2864.59
2526,30,12,2023-03-19,2.0,3912.67
2527,596,9,2023-03-19,1.0,3982.48
2528,678,13,2023-03-21,2.0,1319.58
2529,796,48,2023-02-18,4.0,2669.41
2530,793,26,2023-03-01,2.0,4804.37
2531,96,38,2023-03-31,3.0,493.69
2532,381,42,2023-03-31,2.0,3431.1
2533,778,13,2023-03-06,3.0,4813.21
2534,444,39,2023-02-01,3.0,1537.86
2535,298,28,2023-03-20,1.0,4314.17
2536,808,19,2023-01-21,3.0,4671.6
2537,737,24,2023-01-18,2.0,3748.08
2538,845,19,2023-03-01,4.0,1195.08
2539,361,49,2023-01-13,2.0,1703.3
2540,374,13,2023-01-24,4.0,227.26
2541,554,13,2023-01-30,3.0,4165.69
2542,303,28,2023-01-02,1.0,4255.58
2543,421,2,2023-03-24,3.0,3181.92
2544,246,10,2023-01-25,3.0,1795.01
2545,720,22,2023-02-19,4.0,430.21
2546,237,13,2023-01-14,2.0,3777.64
2547,534,9,2023-01-06,1.0,3646.3
2548,185,33,2023-03-17,1.0,4567.38
2549,468,14,2023-03-25,1.0,3666.13
2550,754,48,2023-03-28,1.0,4152.04
2551,363,20,2023-01-30,2.0,3742.48
2552,283,15,2023-01-30,1.0,3171.9
2553,553,32,2023-02-07,4.0,2163.48
2554,336,33,2023-02-27,4.0,4515.48
2555,162,17,2023-02-10,1.0,3272.29
2556,160,24,2023-02-26,1.0,2021.86
2557,474,30,2023-02-05,2.0,463.17
2558,601,13,2023-03-05,2.0,1488.99
2559,322,47,2023-01-16,1.0,2741.45
2560,12,48,2023-03-29,2.0,1414.4
2561,424,16,2023-03-19,3.0,1145.11
2562,73,2,2023-03-31,1.0,2660.6
2563,588,17,2023-03-13,2.0,890.61
2564,858,32,2023-01-14,4.0,4012.03
2565,201,43,2023-01-31,1.0,2447.62
2566,522,8,2023-03-07,1.0,2890.62
2567,864,3,2023-03-09,4.0,779.55
2568,505,12,2023-03-06,4.0,1656.65
2569,738,20,2023-02-24,2.0,2079.94
2570,688,16,2023-03-25,4.0,4050.65
2571,788,14,2023-03-19,3.0,3862.29
2572,39,16,2023-02-09,1.0,1153.74
2573,60,49,2023-01-25,3.0,3100.09
2574,578,43,2023-01-25,2.0,1255.11
2575,321,49,2023-01-03,4.0,4941.82
2576,435,33,2023-03-10,1.0,4763.01
2577,636,30,2023-01-26,4.0,2838.16
2578,676,12,2023-02-09,4.0,3509.57
2579,408,15,2023-02-07,2.0,4017.08
2580,923,18,2023-02-07,2.0,3618.94
2581,386,28,2023-03-09,2.0,3514.15
2582,671,23,2023-01-07,2.0,4794.84
2583,569,14,2023-01-30,1.0,3002.46
2584,78,30,2023-01-19,3.0,3199.7
2585,194,33,2023-02-04,3.0,4253.88
2586,285,45,2023-02-02,1.0,3365.96
2587,527,15,2023-02-02,4.0,3678.02
2588,524,7,2023-03-19,1.0,1209.13
2589,613,15,2023-02-07,3.0,1887.77
2590,156,42,2023-01-10,3.0,779.14
2591,340,46,2023-02-26,1.0,2553.54
2592,125,38,2023-01-28,2.0,2305.85
2593,871,46,2023-03-19,4.0,4985.96
2594,280,44,2023-02-07,1.0,3075.48
2595,917,11,2023-01-16,3.0,3942.9
2596,906,29,2023-01-21,2.0,1703.37
2597,622,31,2023-01-06,4.0,4166.15
2598,846,25,2023-02-10,3.0,3094.67
2599,869,24,2023-01-15,4.0,3500.11
2600,658,19,2023-01-03,2.0,1507.43
2601,728,2,2023-02-12,3.0,2765.76
2602,910,22,2023-02-16,2.0,3188.48
2603,674,20,2023-01-14,1.0,2966.02
2604,128,33,2023-03-07,1.0,4580.21
2605,314,8,2023-01-29,4.0,4496.45
2606,332,25,2023-01-04,2.0,4856.37
2607,150,46,2023-01-26,2.0,3353.77
2608,454,9,2023-01-12,4.0,4860.97
2609,36,34,2023-01-02,4.0,4170.77
2610,685,23,2023-01-17,4.0,1390.62
2611,420,5,2023-02-04,1.0,2165.81
2612,22,25,2023-01-10,4.0,1230.04
2613,206,8,2023-03-27,1.0,70.78
2614,639,16,2023-02-12,4.0,980.84
2615,848,48,2023-01-21,2.0,70.1
2616,957,45,2023-01-15,2.0,3613.2
2617,356,15,2023-02-04,4.0,2156.39
2618,440,1,2023-03-26,4.0,1597.24
2619,729,22,2023-03-26,1.0,3820.52
2620,96,3,2023-03-26,3.0,4170.81
2621,929,38,2023-03-01,1.0,4877.73
2622,941,14,2023-02-13,2.0,3227.97
2623,164,36,2023-01-05,4.0,2334.57
2624,148,18,2023-03-14,2.0,1561.06
2625,530,47,2023-01-18,3.0,1150.48
2626,294,41,2023-01-21,1.0,1103.98
2627,195,18,2023-03-13,2.0,2075.49
2628,663,3,2023-03-15,1.0,4959.34
2629,480,10,2023-02-20,4.0,54.23
2630,877,49,2023-02-10,2.0,1026.17
2631,123,39,2023-01-24,3.0,982.55
2632,400,47,2023-01-24,1.0,3599.74
2633,699,1,2023-02-07,1.0,1794.8
2634,965,27,2023-02-13,3.0,2313.44
2635,452,27,2023-02-26,2.0,785.69
2636,661,11,2023-02-28,2.0,2054.74
2637,104,49,2023-02-03,1.0,560.84
2638,755,5,2023-03-16,3.0,2688.56
2639,462,7,2023-03-23,1.0,534.79
2640,743,19,2023-01-23,1.0,3963.02
2641,991,29,2023-03-27,4.0,2854.68
2642,718,15,2023-02-12,2.0,3633.64
2643,710,35,2023-03-23,2.0,2121.66
2644,396,47,2023-02-09,4.0,1938.38
2645,912,37,2023-02-16,2.0,536.13
2646,337,12,2023-02-10,2.0,2643.09
2647,599,30,2023-02-16,2.0,2596.79
2648,142,20,2023-01-20,3.0,2367.11
2649,317,37,2023-03-18,4.0,3715.57
2650,711,3,2023-03-06,1.0,4170.9
2651,558,9,2023-03-09,3.0,3766.41
2652,800,41,2023-01-24,1.0,762.14
2653,527,39,2023-02-05,4.0,3129.19
2654,556,26,2023-02-14,4.0,447.6
2655,401,2,2023-01-02,4.0,3488.38
2656,681,23,2023-01-28,2.0,1940.1
2657,310,23,2023-01-26,3.0,705.87
2658,495,21,2023-01-23,4.0,4317.15
2659,556,16,2023-03-20,1.0,3089.34
2660,610,9,2023-02-05,2.0,1805.89
2661,773,13,2023-01-06,2.0,202.1
2662,109,28,2023-02-04,3.0,2709.69
2663,795,27,2023-02-07,3.0,4619.97
2664,372,17,2023-02-04,3.0,3002.08
2665,855,38,2023-03-15,2.0,4859.67
2666,616,36,2023-02-22,,725.43
2667,768,1,2023-02-07,1.0,2863.11
2668,891,18,2023-02-28,4.0,4000.72
2669,206,9,2023-02-12,1.0,2651.43
2670,847,13,2023-01-04,4.0,500.78
2671,43,40,2023-01-05,3.0,2935.29
2672,865,45,2023-03-09,1.0,3078.1
2673,245,15,2023-02-14,2.0,3657.11
2674,287,43,2023-03-21,1.0,3818.0
2675,355,44,2023-01-25,2.0,3865.32
2676,785,46,2023-03-19,4.0,3334.05
2677,476,4,2023-01-11,3.0,1118.27
2678,83,33,2023-01-29,1.0,2050.97
2679,110,24,2023-02-03,2.0,3891.84
2680,950,36,2023-03-27,4.0,4769.46
2681,190,41,2023-01-14,3.0,440.79
2682,983,10,2023-01-24,3.0,2700.91
2683,800,36,2023-02-28,3.0,1596.99
2684,936,20,2023-02-08,4.0,1165.7
2685,909,41,2023-01-26,4.0,2553.76
2686,251,45,2023-02-12,4.0,3050.14
2687,724,44,2023-02-05,3.0,98.37
2688,291,11,2023-02-08,1.0,3912.02
2689,645,12,2023-03-02,2.0,4108.42
2690,201,18,2023-01-16,4.0,4829.28
2691,797,30,2023-02-28,1.0,944.19
2692,326,44,2023-01-06,2.0,2993.04
2693,511,48,2023-02-25,3.0,2161.8
2694,409,37,2023-01-08,1.0,1707.4
2695,607,20,2023-01-27,3.0,2849.89
2696,790,25,2023-03-12,2.0,3922.8
2697,962,12,2023-01-27,4.0,164.11
2698,941,21,2023-03-30,3.0,4848.53
2699,837,25,2023-02-15,1.0,4058.91
2700,508,11,2023-02-10,4.0,3768.21
2701,731,9,2023-03-20,1.0,3813.92
2702,601,50,2023-01-25,2.0,1975.85
2703,72,25,2023-03-27,2.0,3770.52
2704,247,35,2023-01-18,4.0,1964.51
2705,641,32,2023-01-12,1.0,4498.6
2706,724,49,2023-03-28,1.0,927.25
2707,940,14,2023-02-20,1.0,1497.12
2708,855,1,2023-02-08,1.0,2779.12
2709,608,17,2023-03-30,2.0,1630.09
2710,587,25,2023-01-10,1.0,2149.97
2711,935,8,2023-03-15,2.0,2487.49
2712,566,5,2023-03-18,1.0,4288.95
2713,344,5,2023-02-23,1.0,2639.8
2714,971,41,2023-01-29,3.0,1844.18
2715,925,35,2023-02-10,3.0,1276.29
2716,54,19,2023-01-09,1.0,2072.95
2717,730,23,2023-03-04,2.0,2602.89
2718,528,9,2023-03-18,1.0,3743.27
2719,611,30,2023-02-06,3.0,649.19
2720,532,50,2023-01-14,1.0,1146.97
2721,558,16,2023-03-14,3.0,1929.29
2722,963,33,2023-03-13,1.0,1833.97
2723,193,2,2023-02-08,4.0,1989.15
2724,895,14,2023-02-09,1.0,3977.93
2725,58,46,2023-02-23,2.0,1654.56
2726,437,1,2023-01-03,3.0,2534.4
2727,111,26,2023-02-24,4.0,3138.34
2728,129,25,2023-02-02,3.0,1199.28
2729,849,16,2023-03-12,3.0,3607.54
2730,706,15,2023-01-19,2.0,2758.2
2731,925,26,2023-02-03,1.0,2261.57
2732,852,47,2023-03-19,2.0,4058.43
2733,326,44,2023-02-19,1.0,1255.3
2734,8,16,2023-02-16,4.0,4421.72
2735,29,14,2023-02-15,2.0,2827.19
2736,112,29,2023-02-25,2.0,3065.42
2737,947,24,2023-02-26,3.0,4381.54
2738,673,47,2023-03-24,2.0,4097.03
2739,131,15,2023-02-20,1.0,3027.73
2740,188,19,2023-02-23,2.0,3778.28
2741,675,8,2023-03-31,2.0,2194.93
2742,709,34,2023-03-22,4.0,2759.52
2743,475,2,2023-01-28,1.0,357.25
2744,364,27,2023-01-19,3.0,494.8
2745,204,10,2023-01-27,1.0,4155.66
2746,212,35,2023-02-17,4.0,345.37
2747,621,23,2023-01-19,1.0,888.53
2748,276,49,2023-02-20,1.0,3989.37
2749,73,8,2023-01-07,2.0,55.67
2750,679,28,2023-01-29,2.0,1447.9
2751,772,23,2023-02-12,1.0,2940.99
2752,243,4,2023-03-10,1.0,2997.48
2753,787,14,2023-02-27,3.0,3896.91
2754,102,42,2023-01-08,4.0,2554.33
2755,987,29,2023-02-11,2.0,2571.54
2756,685,1,2023-03-17,2.0,3640.29
2757,171,4,2023-02-11,2.0,2518.19
2758,653,32,2023-01-13,2.0,3062.03
2759,909,33,2023-01-26,1.0,4493.98
2760,188,49,2023-01-18,1.0,2037.18
2761,441,26,2023-02-11,3.0,1956.37
2762,86,17,2023-02-20,2.0,67.57
2763,476,39,2023-03-25,2.0,3086.46
2764,52,23,2023-01-16,1.0,197.37
2765,111,32,2023-01-03,3.0,2545.54
2766,949,15,2023-03-20,1.0,4030.96
2767,877,13,2023-02-14,2.0,2772.11
2768,854,2,2023-01-22,2.0,1384.7
2769,43,19,2023-01-23,4.0,3941.53
2770,211,24,2023-02-28,4.0,1385.1
2771,968,45,2023-03-03,4.0,3678.51
2772,200,24,2023-03-09,3.0,3070.78
2773,810,11,2023-02-23,1.0,891.48
2774,858,22,2023-02-26,2.0,4530.41
2775,752,15,2023-01-23,2.0,1043.19
2776,627,10,2023-03-01,3.0,4948.46
2777,26,41,2023-03-14,2.0,86.19
2778,919,27,2023-03-29,2.0,1354.24
2779,299,9,2023-03-26,1.0,1039.31
2780,77,28,2023-02-24,4.0,119.27
2781,924,1,2023-03-21,4.0,3675.22
2782,137,17,2023-03-04,3.0,3482.46
2783,20,31,2023-02-25,4.0,3972.14
2784,440,44,2023-02-24,4.0,1320.66
2785,211,10,2023-01-25,3.0,2249.46
2786,752,37,2023-01-26,3.0,3312.61
2787,551,29,2023-02-18,4.0,2226.85
2788,435,18,2023-03-04,1.0,3501.76
2789,780,47,2023-02-14,3.0,3188.17
2790,207,38,2023-03-14,2.0,617.51
2791,991,39,2023-03-20,3.0,3916.16
2792,439,49,2023-02-08,2.0,3617.35
2793,974,6,2023-03-06,3.0,3296.38
2794,779,40,2023-03-10,3.0,817.71
2795,666,12,2023-02-25,4.0,1376.58
2796,42,14,2023-01-09,4.0,1996.23
2797,411,44,2023-03-11,4.0,1435.65
2798,523,10,2023-01-28,1.0,1177.66
2799,806,20,2023-02-14,4.0,4036.52
2800,610,15,2023-01-26,4.0,3209.25
2801,427,31,2023-01-28,3.0,2849.09
2802,275,7,2023-02-09,3.0,1168.47
2803,448,41,2023-01-15,1.0,4594.48
2804,902,10,2023-01-06,2.0,996.36
2805,942,10,2023-01-27,3.0,3985.01
2806,884,48,2023-02-07,3.0,4835.03
2807,742,39,2023-03-09,2.0,3649.11
2808,369,28,2023-03-16,1.0,4964.65
2809,938,30,2023-03-26,3.0,3272.7
2810,220,37,2023-03-05,4.0,1126.43
2811,577,3,2023-01-30,1.0,1058.91
2812,867,50,2023-03-23,2.0,1656.59
2813,232,43,2023-01-03,2.0,85.29
2814,328,15,2023-03-03,4.0,3424.41
2815,443,21,2023-01-12,4.0,1379.91
2816,52,37,2023-01-30,4.0,4085.16
2817,886,12,2023-03-26,1.0,1827.9
2818,943,4,2023-02-07,2.0,2425.78
2819,376,47,2023-03-26,4.0,4830.16
2820,263,9,2023-03-01,4.0,1248.75
2821,267,39,2023-02-07,2.0,3620.21
2822,359,42,2023-01-15,3.0,3787.83
2823,317,28,2023-01-18,1.0,1143.94
2824,324,23,2023-02-21,3.0,2529.93
2825,921,45,2023-01-29,4.0,1783.5
2826,908,40,2023-03-01,1.0,3870.94
2827,666,44,2023-01-21,3.0,3131.29
2828,870,22,2023-01-17,2.0,2406.12
2829,878,24,2023-01-18,4.0,3907.85
2830,652,26,2023-02-26,1.0,1214.02
2831,939,30,2023-02-06,1.0,3780.43
2832,563,33,2023-03-01,1.0,4333.6
2833,629,16,2023-02-07,1.0,4399.18
2834,421,22,2023-01-12,4.0,3929.18
2835,46,49,2023-03-16,4.0,2069.67
2836,821,50,2023-03-25,2.0,4909.95
2837,600,43,2023-03-14,2.0,1928.99
2838,720,18,2023-01-01,2.0,3211.2
2839,889,7,2023-02-27,3.0,847.32
2840,269,50,2023-01-03,2.0,4903.22
2841,601,26,2023-03-04,4.0,3534.73
2842,381,8,2023-01-21,3.0,3779.22
2843,118,6,2023-01-23,4.0,375.59
2844,566,30,2023-01-09,3.0,3828.92
2845,953,39,2023-03-24,2.0,3884.88
2846,116,23,2023-02-24,2.0,3375.27
2847,630,32,2023-01-19,2.0,1494.95
2848,260,22,2023-03-03,3.0,2473.97
2849,75,42,2023-03-28,4.0,596.65
2850,480,43,2023-02-08,1.0,2384.36
2851,305,45,2023-03-17,4.0,1256.93
2852,7,9,2023-01-27,2.0,1778.03
2853,366,31,2023-02-15,3.0,854.87
2854,634,7,2023-02-03,3.0,1188.77
2855,523,9,2023-02-02,2.0,429.01
2856,348,13,2023-02-19,3.0,4603.51
2857,438,3,2023-01-20,2.0,2675.53
2858,215,35,2023-02-09,4.0,2013.87
2859,429,33,2023-02-27,3.0,2698.39
2860,791,21,2023-01-31,1.0,3160.05
2861,498,31,2023-02-07,3.0,4613.3
2862,540,34,2023-03-27,2.0,934.53
2863,747,32,2023-02-14,1.0,1512.98
2864,367,35,2023-02-10,2.0,4880.16
2865,313,15,2023-01-09,3.0,1887.41
2866,538,32,2023-01-09,1.0,161.68
2867,921,6,2023-03-04,1.0,780.84
2868,54,45,2023-03-20,3.0,180.38
2869,541,21,2023-03-18,1.0,4950.12
2870,467,33,2023-01-22,4.0,1430.41
2871,865,32,2023-01-16,1.0,4621.54
2872,164,19,2023-02-01,1.0,4979.64
2873,782,33,2023-03-07,4.0,3019.21
2874,334,28,2023-03-31,2.0,214.32
2875,547,31,2023-01-14,2.0,453.88
2876,798,21,2023-02-07,4.0,2433.87
2877,348,34,2023-01-08,1.0,2060.55
2878,273,15,2023-01-21,3.0,3050.58
2879,963,14,2023-02-25,4.0,2222.3
2880,720,19,2023-02-15,3.0,4673.68
2881,750,43,2023-02-12,2.0,2696.96
2882,414,15,2023-02-15,4.0,3483.94
2883,500,6,2023-02-17,3.0,4487.6
2884,93,9,2023-03-11,1.0,777.02
2885,685,37,2023-03-25,4.0,1187.19
2886,79,20,2023-01-31,3.0,581.23
2887,622,34,2023-02-02,4.0,741.21
2888,217,38,2023-02-13,4.0,2587.29
2889,947,26,2023-03-12,2.0,1639.84
2890,358,18,2023-01-08,2.0,2144.71
2891,618,28,2023-03-14,1.0,4913.32
2892,507,9,2023-01-02,2.0,825.69
2893,559,32,2023-01-17,2.0,2727.02
2894,181,6,2023-02-21,2.0,539.41
2895,576,14,2023-02-14,3.0,1626.56
2896,246,28,2023-02-06,4.0,2661.25
2897,244,24,2023-02-11,2.0,4735.83
2898,506,13,2023-02-13,3.0,1986.58
2899,422,43,2023-03-22,4.0,371.29
2900,320,12,2023-02-07,2.0,1971.4
2901,87,19,2023-01-06,2.0,771.42
2902,217,21,2023-03-09,4.0,1188.45
2903,490,27,2023-02-20,3.0,3109.55
2904,519,19,2023-02-04,3.0,383.75
2905,278,24,2023-02-27,1.0,2350.38
2906,849,26,2023-02-26,4.0,3066.83
2907,722,45,2023-03-14,1.0,2138.2
2908,169,28,2023-01-06,3.0,144.68
2909,330,46,2023-01-13,2.0,4928.32
2910,650,18,2023-02-28,1.0,1867.22
2911,441,44,2023-03-27,3.0,3903.96
2912,391,36,2023-01-30,3.0,1661.95
2913,496,42,2023-01-02,2.0,2401.33
2914,381,29,2023-02-27,4.0,1972.9
2915,306,17,2023-02-05,3.0,1745.57
2916,742,4,2023-03-13,1.0,158.16
2917,987,44,2023-02-14,2.0,1832.1
2918,820,45,2023-01-09,4.0,4452.98
2919,673,29,2023-03-06,4.0,3467.45
2920,513,4,2023-03-18,4.0,769.84
2921,748,10,2023-02-19,3.0,2976.22
2922,949,25,2023-03-20,4.0,4466.54
2923,188,31,2023-02-01,3.0,3515.17
2924,930,3,2023-02-12,2.0,785.99
2925,516,47,2023-03-19,2.0,4345.77
2926,913,2,2023-02-23,4.0,1542.64
2927,644,25,2023-02-16,2.0,2297.68
2928,427,49,2023-01-14,1.0,2654.41
2929,502,6,2023-02-17,1.0,4260.01
2930,730,26,2023-02-24,3.0,4661.46
2931,260,8,2023-01-29,4.0,4651.78
2932,513,35,2023-02-16,3.0,89.37
2933,71,27,2023-03-04,2.0,4613.35
2934,478,25,2023-01-19,4.0,319.22
2935,178,18,2023-01-09,3.0,1365.58
2936,457,1,2023-02-06,4.0,2599.19
2937,189,48,2023-02-21,4.0,2425.63
2938,291,39,2023-02-26,3.0,3043.31
2939,520,3,2023-03-29,4.0,2423.26
2940,765,4,2023-01-28,2.0,4675.16
2941,920,41,2023-02-05,1.0,1240.72
2942,979,37,2023-03-05,1.0,1406.42
2943,292,15,2023-01-18,4.0,4607.65
2944,946,8,2023-03-30,1.0,429.86
2945,756,38,2023-02-04,4.0,3067.33
2946,635,50,2023-03-09,3.0,3424.59
2947,811,19,2023-03-19,2.0,2552.43
2948,283,47,2023-02-08,1.0,3486.45
2949,544,26,2023-03-31,3.0,905.14
2950,846,39,2023-01-08,2.0,4270.53
2951,377,10,2023-03-29,1.0,743.13
2952,658,38,2023-03-21,1.0,2034.02
2953,156,14,2023-03-25,2.0,422.53
2954,508,49,2023-01-15,3.0,2748.79
2955,413,41,2023-01-07,3.0,3365.24
2956,528,19,2023-01-17,1.0,4709.05
2957,355,30,2023-03-27,2.0,3709.71
2958,559,5,2023-03-27,3.0,2728.46
2959,763,31,2023-03-05,2.0,4666.45
2960,187,7,2023-01-12,2.0,2418.26
2961,31,19,2023-03-23,1.0,2827.97
2962,260,31,2023-02-25,2.0,3000.69
2963,421,39,2023-02-15,2.0,2079.4
2964,529,24,2023-02-16,4.0,4200.49
2965,551,34,2023-03-20,2.0,966.62
2966,304,23,2023-01-16,3.0,2796.47
2967,942,48,2023-03-10,1.0,3625.05
2968,986,45,2023-01-02,1.0,4524.68
2969,944,40,2023-02-23,2.0,4425.4
2970,39,6,2023-01-27,2.0,2568.26
2971,489,38,2023-01-31,3.0,3233.65
2972,644,41,2023-02-10,4.0,2001.48
2973,542,36,2023-02-05,1.0,2367.48
2974,670,27,2023-02-16,4.0,4536.02
2975,278,11,2023-02-12,3.0,4656.98
2976,203,5,2023-03-06,1.0,4482.3
2977,66,17,2023-02-19,3.0,734.94
2978,108,7,2023-01-01,2.0,4257.92
2979,268,27,2023-03-13,3.0,4744.4
2980,222,47,2023-02-26,2.0,1838.19
2981,804,15,2023-01-16,4.0,2617.3
2982,530,46,2023-01-28,1.0,3906.52
2983,90,13,2023-03-27,1.0,2832.29
2984,693,11,2023-03-23,4.0,4967.74
2985,255,45,2023-01-22,2.0,2305.78
2986,455,26,2023-02-10,1.0,3584.02
2987,253,22,2023-03-17,3.0,3973.33
2988,257,28,2023-01-19,2.0,2495.8
2989,383,24,2023-03-30,1.0,4292.07
2990,442,29,2023-02-19,3.0,2753.47
2991,858,9,2023-02-28,3.0,2087.67
2992,599,42,2023-03-10,1.0,583.73
2993,90,4,2023-02-03,4.0,1997.4
2994,749,49,2023-02-08,4.0,3682.99
2995,390,46,2023-03-15,1.0,4610.37
2996,582,18,2023-01-07,3.0,1295.81
2997,44,43,2023-02-21,4.0,1808.42
2998,712,16,2023-03-01,4.0,812.11
2999,664,33,2023-02-21,4.0,3469.08
3000,598,29,2023-03-20,2.0,4802.93
3001,19,39,2023-01-24,4.0,3222.71
3002,101,10,2023-01-26,1.0,3104.53
3003,914,9,2023-03-31,1.0,2789.78
3004,607,31,2023-03-31,2.0,487.86
3005,766,28,2023-01-10,2.0,3661.04
3006,357,3,2023-01-17,1.0,3030.15
3007,542,14,2023-03-19,2.0,3324.31
3008,761,25,2023-01-02,4.0,4499.11
3009,938,15,2023-03-18,3.0,3930.61
3010,33,2,2023-01-27,3.0,3915.53
3011,970,24,2023-03-14,3.0,4639.56
3012,229,14,2023-03-12,1.0,4950.18
3013,524,48,2023-02-17,2.0,2927.35
3014,630,7,2023-03-15,3.0,588.96
3015,862,36,2023-01-09,4.0,2322.69
3016,155,50,2023-03-27,4.0,3948.63
3017,423,24,2023-01-23,4.0,187.24
3018,905,27,2023-03-12,2.0,331.59
3019,246,37,2023-03-14,3.0,382.43
3020,405,38,2023-01-27,4.0,3668.63
3021,844,30,2023-03-29,2.0,2530.77
3022,759,27,2023-03-22,4.0,1876.04
3023,541,39,2023-03-25,3.0,572.8
3024,161,15,2023-03-12,3.0,3674.59
3025,747,26,2023-02-12,3.0,1639.05
3026,702,1,2023-01-07,3.0,1363.35
3027,117,4,2023-03-24,3.0,3278.98
3028,271,29,2023-03-04,4.0,2817.1
3029,770,1,2023-03-25,3.0,1843.93
3030,692,43,2023-02-13,4.0,3225.36
3031,487,50,2023-02-08,3.0,1392.55
3032,885,46,2023-02-09,4.0,3984.41
3033,172,22,2023-01-07,3.0,1185.13
3034,950,11,2023-03-11,4.0,836.25
3035,274,10,2023-01-25,3.0,3923.08
3036,259,17,2023-02-28,2.0,3554.07
3037,135,36,2023-01-13,4.0,954.06
3038,683,47,2023-03-27,2.0,625.42
3039,722,26,2023-03-22,4.0,4200.08
3040,748,48,2023-03-27,4.0,3894.16
3041,422,21,2023-03-03,4.0,1669.92
3042,421,13,2023-01-08,1.0,3308.08
3043,186,9,2023-02-14,3.0,664.59
3044,929,11,2023-01-18,2.0,2559.89
3045,364,11,2023-03-29,2.0,142.71
3046,955,6,2023-03-01,4.0,1988.43
3047,607,1,2023-03-01,2.0,420.47
3048,378,6,2023-01-02,2.0,2401.98
3049,523,13,2023-03-07,2.0,2137.32
3050,580,22,2023-01-14,2.0,2249.71
3051,891,31,2023-02-17,1.0,274.39
3052,722,22,2023-02-25,4.0,1840.0
3053,196,37,2023-01-12,2.0,3794.6
3054,881,47,2023-02-24,1.0,1876.13
3055,98,27,2023-01-28,1.0,3590.1
3056,605,50,2023-03-30,4.0,1878.92
3057,984,14,2023-01-04,3.0,2145.04
3058,22,47,2023-03-31,3.0,2841.27
3059,450,5,2023-02-05,3.0,4755.88
3060,172,36,2023-02-19,2.0,588.86
3061,383,32,2023-01-03,4.0,212.92
3062,134,34,2023-01-01,3.0,3059.39
3063,426,7,2023-01-17,2.0,4748.03
3064,25,42,2023-03-12,4.0,4949.13
3065,503,48,2023-03-03,2.0,2446.61
3066,185,10,2023-02-17,3.0,2367.0
3067,85,50,2023-03-03,3.0,3242.57
3068,567,17,2023-03-10,1.0,2800.39
3069,763,30,2023-01-19,1.0,3188.74
3070,144,21,2023-02-03,4.0,4376.3
3071,863,13,2023-02-18,2.0,3744.22
3072,910,1,2023-03-21,2.0,2509.54
3073,679,1,2023-02-16,3.0,2336.23
3074,412,47,2023-02-19,3.0,3216.03
3075,224,33,2023-03-30,4.0,2305.75
3076,220,38,2023-01-26,1.0,2316.01
3077,179,25,2023-02-25,3.0,130.71
3078,631,26,2023-03-19,2.0,911.62
3079,433,13,2023-01-14,3.0,2468.14
3080,265,28,2023-03-19,1.0,4122.13
3081,954,33,2023-01-25,2.0,1429.7
3082,429,37,2023-01-04,1.0,2637.08
3083,662,41,2023-03-20,4.0,1757.56
3084,416,30,2023-02-01,4.0,568.78
3085,453,49,2023-03-23,1.0,4793.58
3086,727,48,2023-03-19,2.0,4280.64
3087,197,8,2023-03-06,1.0,438.54
3088,554,49,2023-03-02,3.0,3612.95
3089,53,47,2023-01-20,3.0,1770.52
3090,480,1,2023-03-15,1.0,4974.51
3091,443,12,2023-01-10,3.0,1546.87
3092,330,5,2023-03-29,1.0,1231.76
3093,251,24,2023-02-03,3.0,2861.06
3094,807,6,2023-03-02,1.0,4183.87
3095,890,25,2023-01-27,3.0,1002.97
3096,783,1,2023-02-09,2.0,3561.54
3097,967,25,2023-03-06,2.0,353.96
3098,925,1,2023-02-02,3.0,4598.73
3099,123,32,2023-03-09,1.0,451.32
3100,879,42,2023-03-12,3.0,4575.45
3101,387,42,2023-01-09,4.0,2479.5
3102,339,3,2023-01-16,4.0,2268.05
3103,778,49,2023-01-05,1.0,4867.87
